"","Progeny","CWT_WEO","CCT_WEO","CAWT_WEO","MotherID","FatherID","CWT_SAL1","CCT_SAL1","CAWT_SAL1","CWT_SAL2","CCT_SAL2","CAWT_SAL2"
"485","Kk3FQGiIsm",764.9,39,19.6128205128205,"HeFelx3NgU","Hpkn8ytvLF",759.32,37.8333333333333,19.99471657,497.74,24.5,20.3385973966667
"486","OnSonFHNQn",634.4,25,25.376,"HeFelx3NgU","Hpkn8ytvLF",560.541666666667,23.6666666666667,23.66634651,452.830833333333,18.8611111111111,24.11221015
"487","jXDVvFH8LG",484.6,28,17.3071428571429,"HeFelx3NgU","aYPWOlVSjP",549.234166666667,18,30.21839724,580.069166666667,23.1666666666667,25.19798494
"489","A0yjMGjrny",386.2,15,25.7466666666667,"HeFelx3NgU","aYPWOlVSjP",729.768333333333,29.1666666666667,25.54367101,580.863333333333,25.5,23.15063672
"490","hjtAheu5LQ",411.499999999999,17,24.2058823529411,"HeFelx3NgU","aYPWOlVSjP",526.951666666667,20.9166666666667,25.0474750833333,449.096666666667,20,22.52929439
"491","P5oVufGEim",229.5,7,32.7857142857143,"HeFelx3NgU","aYPWOlVSjP",674.773333333333,25.4166666666667,26.5146555666667,567.66,24.5,22.9451935233333
"492","CS3akOLv3N",1185.5,40,29.6375,"HeFelx3NgU","aYPWOlVSjP",970.5075,34.5833333333333,27.9632577233333,592.895833333333,23.9166666666667,24.8511054633333
"493","Z8pobjwej9",698.5,31,22.5322580645161,"HeFelx3NgU","aYPWOlVSjP",917.220833333334,31.1666666666667,29.4370749066667,568.195833333334,22.9166666666667,24.7145297366667
"494","RkDbSkQeNo",0,0,NA,"HeFelx3NgU","aYPWOlVSjP",633.939166666667,23.4166666666667,27.0144308033333,579.6575,22.25,26.238969
"495","LIoyyaPay9",0,0,NA,"HeFelx3NgU","7iBAbH6Nzf",108.585833333333,12.5833333333333,9.82593073533333,158.273333333333,17.6666666666667,9.04801075333333
"496","6vDlAxg2mW",0,0,NA,"HeFelx3NgU","7iBAbH6Nzf",56.0333333333334,3.75,22.467126984,86.2961111111111,6.11111111111111,13.6669393933333
"497","bXOevY8p4U",0,0,NA,"HeFelx3NgU","7iBAbH6Nzf",97.5650000000001,4.00000000000001,24.24411111,61.5333333333333,9.33333333333334,6.462827834
"498","ycT6vjp81x",254.5,20,12.725,"HeFelx3NgU","7iBAbH6Nzf",143.73,12,12.4132007733333,190.586666666667,19.3333333333333,10.25497963
"499","BCXq2Fmrts",120.5,13,9.26923076923077,"HeFelx3NgU","7iBAbH6Nzf",125.375,11.0833333333333,11.03469672,188.793333333333,28.0833333333333,6.75245421233334
"500","jCz01fgqrx",91.2,34,2.68235294117647,"HeFelx3NgU","7iBAbH6Nzf",26.1125,1.25,23.4875,37.6166666666667,8,6.53366649166667
"501","CQhZbSlTYy",0,0,NA,"HeFelx3NgU","7iBAbH6Nzf",38.7150000000001,1.58333333333334,29.0584444433333,38.7291666666667,2.5,11.0293333333333
"502","kGwfI6YXlN",185.5,19,9.76315789473684,"HeFelx3NgU","7iBAbH6Nzf",384.669166666667,35.5833333333333,10.841069453,258.176666666667,32,8.04817414333333
"503","oAQxntRj78",626.5,27,23.2037037037037,"XdlsONmup3","aYPWOlVSjP",622.839166666667,23.25,26.8877801966667,465.736666666667,18.6666666666667,25.03912818
"504","TyCGp3hIXC",180.9,5,36.18,"XdlsONmup3","aYPWOlVSjP",388.211666666667,17.75,22.01115467,298.433333333333,14.1666666666667,21.12661039
"505","VSE6BkJbCg",943,38,24.8157894736842,"XdlsONmup3","aYPWOlVSjP",1004.22166666667,35.9166666666667,27.9356081366667,511.815833333333,22.25,22.9313164133333
"506","yudUlFoCzO",825.2,26,31.7384615384615,"XdlsONmup3","aYPWOlVSjP",948.0475,36.4166666666667,26.3536916866667,571.7375,25.0833333333333,22.6308304833333
"507","1fQpz0BFVs",504.4,32,15.7625,"XdlsONmup3","aYPWOlVSjP",394.701666666667,18.8333333333333,20.9911986966667,357.129166666667,19,18.9263105433333
"510","w7S515bqar",478.8,24,19.95,"XdlsONmup3","aYPWOlVSjP",770.270833333333,34.25,22.3742033633333,543.855,25.6666666666667,21.09970546
"511","eoVoTtOb9b",1031.6,47,21.9489361702128,"nhkMrLXC63","aYPWOlVSjP",795.108611233334,29.75,26.61610151,826.075833333333,36,22.9903060433333
"512","kzCyJKiwao",650.2,25,26.008,"nhkMrLXC63","aYPWOlVSjP",910.73,27.3333333333333,33.2697940566667,780.818333333333,25.6666666666667,30.5161632733333
"513","74jGxHyqVW",1027.9,35,29.3685714285714,"nhkMrLXC63","aYPWOlVSjP",1078.7275,30.0833333333333,36.2021913733333,669.18,22.3333333333333,29.7671333933333
"514","dYqi240xPM",522.2,19,27.4842105263158,"nhkMrLXC63","aYPWOlVSjP",961.648333333333,31.4166666666667,30.7511059533333,593.3375,21.25,27.6301803666667
"515","U40UXOP3Fj",446.3,16,27.89375,"nhkMrLXC63","aYPWOlVSjP",663.100555566667,26.9444444433333,24.8163354733333,420.575,19.4166666666667,21.6500180566667
"516","wSWOfxQxiP",797.2,33,24.1575757575758,"nhkMrLXC63","aYPWOlVSjP",732.856666666667,29.3333333333333,24.9921872533333,496.779166666667,20.5,24.5549848666667
"517","QD1l3bvVG3",0,0,NA,"nhkMrLXC63","aYPWOlVSjP",748.831666666666,23.6666666666667,31.60534953,336.253333333333,13.9166666666667,23.9867362766667
"518","YXib94LV3S",1098.2,39,28.1589743589744,"nhkMrLXC63","aYPWOlVSjP",817.419166666667,27.6666666666667,29.6016253966667,617.599166666667,22.0833333333333,27.9070032433333
"519","KFZKoEV2Ar",384.7,9,42.7444444444444,"XbetYsRqu5","aYPWOlVSjP",555.7125,18.8333333333333,29.3712643066667,456.818333333333,17.0833333333333,26.7614979666667
"520","awjw0j15h0",696.8,29,24.0275862068966,"XbetYsRqu5","aYPWOlVSjP",739.199166666667,29.25,25.2514308233333,567.183333333333,24,23.55826692
"521","GrlkfbTmb4",545.5,22,24.7954545454545,"XbetYsRqu5","aYPWOlVSjP",762.735,26.8333333333333,28.39385116,640.7875,21.0833333333333,30.5034307966667
"522","QUBTaSTw4e",990.2,44,22.5045454545455,"XbetYsRqu5","aYPWOlVSjP",843.734166666667,36.9166666666667,23.0115090533333,746.539166666667,34.1666666666667,22.0501591066667
"523","15UAFhNxlE",1284.1,59,21.764406779661,"XbetYsRqu5","aYPWOlVSjP",915.500833333334,33.3333333333333,27.4405537466667,624.929166666667,23.1666666666667,27.23047771
"524","oadvJuE8k5",974.3,53,18.3830188679245,"XbetYsRqu5","aYPWOlVSjP",1075.58055566667,43.8333333333333,24.7108857666667,615.120833333334,25.5,24.14878437
"525","qbclpZJsPb",812.7,28,29.025,"XbetYsRqu5","aYPWOlVSjP",998.926389,30.8333333333333,32.42815488,599.455,19.25,31.12575998
"526","Xu4EDsvHqw",764.2,28,27.2928571428571,"XbetYsRqu5","aYPWOlVSjP",629.420833333333,24.0833333333333,26.156108,672.555,31.1666666666667,21.6885967066667
"527","2b4GaQiDSA",130.4,3,43.4666666666667,"kscHcK0F7B","aYPWOlVSjP",709.246666666667,24.6666666666667,30.2113119066667,536.265833333333,22.25,24.1411296166667
"528","JVVjRYQVWa",664.6,20,33.23,"kscHcK0F7B","aYPWOlVSjP",547.480833333334,17.8333333333333,30.9293152033333,375.97,13.6666666666667,27.2021388766667
"529","9GYvriiVsC",651.7,19,34.3,"kscHcK0F7B","aYPWOlVSjP",653.346666666667,23.0833333333333,28.4607220366667,811.54,31.25,25.840004145
"530","6g8WMSdkMu",833.2,35,23.8057142857143,"kscHcK0F7B","aYPWOlVSjP",703.228333333333,24.6666666666667,28.6709067933333,539.3925,22.75,23.81339561
"531","o0R5NZ64Jr",917.3,43,21.3325581395349,"kscHcK0F7B","aYPWOlVSjP",1172.52333333333,40,29.5445000866667,546.6275,19.8333333333333,27.83662604
"532","U3xpY9KBb0",725.5,21,34.5476190476191,"kscHcK0F7B","aYPWOlVSjP",719.7025,19.8333333333333,36.2409680166667,496.855833333333,16.25,30.5801568866667
"533","wyS8Fdtiwn",341.3,13,26.2538461538462,"kscHcK0F7B","aYPWOlVSjP",302.781666666667,19.1666666666667,15.4220775333333,297.733333333333,18,16.92374459
"534","DNwlegV6vp",542.8,20,27.14,"kscHcK0F7B","aYPWOlVSjP",646.31,28.1666666666667,23.4590931033333,249.1975,18.25,13.65465753
"535","fHZsE5T4HI",150.6,6,25.1,"guQFdxX96T","aYPWOlVSjP",847.194166666666,32.4166666666667,26.0714972666667,694.4025,35.5,19.5606338
"536","D9R15NxzzT",0,0,NA,"guQFdxX96T","aYPWOlVSjP",649.179166666667,30.0833333333333,21.67805668,NA,NA,NA
"537","MlFUDvDrna",529.4,19,27.8631578947368,"guQFdxX96T","aYPWOlVSjP",443.06,18.9166666666667,23.37173442,381.196666666667,17.9166666666667,21.40874891
"538","4rq8aAw8zQ",1111.1,76,14.6197368421053,"guQFdxX96T","aYPWOlVSjP",802.040833333333,37.3333333333333,21.5887545433333,637.4525,38.9166666666667,16.5622838033333
"539","q5yPpcS6BB",511.5,26,19.6730769230769,"guQFdxX96T","aYPWOlVSjP",689.35,27.5833333333333,24.9980002933333,493.690833333333,23.5,20.97872226
"540","igfsaBI3k9",776.3,31,25.041935483871,"guQFdxX96T","aYPWOlVSjP",568.099166666667,22.9166666666667,24.74238939,443.995833333333,23.3333333333333,18.74881976
"541","UefyKdjvLS",672,37,18.1621621621622,"guQFdxX96T","aYPWOlVSjP",467.443333333333,29.1666666666667,16.1511892266667,338.408333333333,23.25,14.6576756366667
"543","yWRAckozE4",1090.4,44,24.7818181818182,"xeK6YEDjkH","xCm1PhY2LD",685.3725,24.6666666666667,27.8928853066667,NA,NA,NA
"544","ThURmivO0T",293.8,10,29.38,"xeK6YEDjkH","xCm1PhY2LD",469.8675,16.5833333333333,28.45726746,327.094166666667,14.0833333333333,22.56273413
"545","l4gPw9Ow4M",1062.4,48,22.1333333333333,"xeK6YEDjkH","xCm1PhY2LD",764.020833333333,28.25,27.1107370466667,498.779166666667,21.25,22.5936932133333
"546","ywXiwMR0RM",1326.9,60,22.115,"xeK6YEDjkH","xCm1PhY2LD",996.0325,29.6666666666667,33.6204060833333,695.203333333334,24.25,28.48883027
"547","HIivS0lMBh",917.9,28,32.7821428571429,"xeK6YEDjkH","Uncez1AQDm",856.338333333333,29.4166666666667,29.44699822,637.545833333333,24.5833333333333,25.55675665
"548","dpheDpvBpb",638.4,21,30.4,"xeK6YEDjkH","Uncez1AQDm",718.318333333333,24.1666666666667,29.94436199,394.128333333333,12.8333333333333,30.9686224733333
"549","sPHwrFwMwO",0,0,NA,"xeK6YEDjkH","Uncez1AQDm",31.9025000000001,2.58333333333334,19.438174602,41.4294444444444,2.58333333333333,16.0889899
"550","1EfcfB4FTt",774.3,27,28.6777777777778,"xeK6YEDjkH","Uncez1AQDm",682.790833333333,26.75,25.56598886,480.996666666667,19.6666666666667,24.5867879066667
"551","xq8W6Py2Kk",263.1,8,32.8875,"xeK6YEDjkH","Uncez1AQDm",549.091666666667,18.6666666666667,29.51601466,513.065833333333,20.0833333333333,25.47742195
"552","79K98BSBzA",558.4,17,32.8470588235294,"xeK6YEDjkH","Uncez1AQDm",683.751666666667,22.4166666666667,30.5752042533333,436.743333333333,19.1666666666667,22.92597768
"553","Bb5H4V3hs8",54.5,1,54.5,"xeK6YEDjkH","Uncez1AQDm",399.4275,15.25,26.1471520833333,234.876666666667,10.0555555555556,22.7674617866667
"554","eNYOV62F0X",1093.2,43,25.4232558139535,"xeK6YEDjkH","Uncez1AQDm",686.121666666667,22.6666666666667,30.37398056,601.716666666667,22.8333333333333,26.2599524533333
"555","Oqozc0KAB4",1085,39,27.8205128205128,"xeK6YEDjkH","16nQ09VJKT",872.875,28.0833333333333,30.94757151,668.613333333334,24.5833333333333,27.3658818633333
"556","KJYxHmiWg5",821.8,25,32.872,"xeK6YEDjkH","16nQ09VJKT",769.099166666667,24.6666666666667,31.92767109,530.41,17.75,29.8990778466667
"557","jcJYwLVqu2",532.2,16,33.2625,"xeK6YEDjkH","16nQ09VJKT",609.453333333333,20.6666666666667,29.64283678,320.474722222222,11.6388888888889,27.1908953333333
"558","jT1C0ca7Qn",298.4,11,27.1272727272727,"xeK6YEDjkH","16nQ09VJKT",531.8275,23.1666666666667,23.0227110033333,413.0475,20.25,20.40284596
"559","yXC2HnoUqj",590.5,22,26.8409090909091,"xeK6YEDjkH","BnZvV7PHca",615.885833333333,20.9166666666667,29.1839319666667,326.279166666667,13.25,24.24890705
"560","tSsYOVog8U",682.4,22,31.0181818181818,"xeK6YEDjkH","BnZvV7PHca",990.486666666667,29.0277777766667,33.9877054333333,536.098333333333,17.0833333333333,31.19127196
"561","DxuiPmesQN",1093.6,42,26.0380952380952,"xeK6YEDjkH","BnZvV7PHca",996.606666666666,30.0833333333333,33.16036158,626.9075,19.5833333333333,31.9458965866667
"562","yAwHFpMm0M",840.7,28,30.025,"xeK6YEDjkH","BnZvV7PHca",712.658333333333,22.8333333333333,31.2501832633333,570.103333333333,22,25.91659976
"563","bmob9Ao3tP",726.3,25,29.052,"xeK6YEDjkH","VBy7x7EQSV",764.7875,25.9166666666667,29.4962015166667,457.795833333333,21.25,21.4657162
"564","cxg83Kfadf",684.5,21,32.5952380952381,"xeK6YEDjkH","VBy7x7EQSV",623.618333333333,23.5833333333333,26.4729142833333,379.4425,15.8333333333333,23.9644054766667
"565","j97TbF8yaH",391.2,11,35.5636363636364,"xeK6YEDjkH","VBy7x7EQSV",703.805833333334,20,35.35220576,366.596666666667,14.5,24.7829030933333
"566","xBfrqc4Yoe",886.9,26,34.1115384615385,"xeK6YEDjkH","VBy7x7EQSV",763.275833333334,24.4166666666667,31.2686790233333,260.415,8.41666666666667,30.6734863633333
"567","pRzP5CGDpA",238.4,7,34.0571428571429,"xeK6YEDjkH","VBy7x7EQSV",349.214166666667,12.8333333333333,27.4849825266667,289.736666666667,12.8333333333333,23.00402608
"568","JSAeQlFwEH",710,22,32.2727272727273,"xeK6YEDjkH","VBy7x7EQSV",606.705833333333,21.5833333333333,28.1675405,543.971666666667,22.25,24.4494770633333
"569","DsWO90RgLW",421.4,22,19.1545454545455,"xeK6YEDjkH","VBy7x7EQSV",396.816666666667,16.4166666666667,24.2072435266667,294.330833333333,13.6666666666667,21.1800237666667
"570","I4uVJwoQix",279.2,12,23.2666666666667,"xeK6YEDjkH","VBy7x7EQSV",322.991666666667,13.5,24.00569998,202.383333333333,9,22.30456725
"571","pzu95zYCEI",1258.6,35,35.96,"xeK6YEDjkH","9ZunDfI19H",1181.22666666667,33.8333333333333,35.5383122866667,962.584166666667,27.8333333333333,34.6880844333333
"572","UX1OUdqOQ1",945.9,28,33.7821428571429,"xeK6YEDjkH","9ZunDfI19H",631.360833333333,18.5,34.6989733966667,497.8025,19.0833333333333,26.1375358233333
"573","iZO9OMRZGI",650.6,24,27.1083333333333,"xeK6YEDjkH","9ZunDfI19H",448.235,33.0833333333334,21.2219953053333,552.744166666667,18.25,30.2866406866667
"574","cN8cPZfomi",0,0,NA,"xeK6YEDjkH","9ZunDfI19H",482.768333333333,17.9166666666667,26.8296093333334,366.755,13.9166666666667,26.39199581
"575","yO2WjjIGJv",817.5,25,32.7,"xeK6YEDjkH","9ZunDfI19H",534.140833333333,21.6666666666667,24.5905649866667,316.448333333333,15.5833333333333,20.4442726366667
"576","EozCfrr10p",1026.3,36,28.5083333333333,"xeK6YEDjkH","9ZunDfI19H",951.595,33.8333333333333,28.13535434,870.755,32.5833333333333,26.75532497
"577","xGRtAFRWpm",1042,35,29.7714285714286,"xeK6YEDjkH","9ZunDfI19H",585.3425,30.75,19.1922086733333,578.169166666667,25.4166666666667,22.7119664466667
"578","nzLj881Weo",903.3,36,25.0916666666667,"xeK6YEDjkH","9ZunDfI19H",763.904166666667,29.6666666666667,25.8181447666667,602.8225,25.4166666666667,23.5241528233333
"579","QFMMPFKVjp",473.8,11,43.0727272727273,"xeK6YEDjkH","Q7GsKHG65j",601.3375,16.9166666666667,35.3322944833333,490.41,15.4444444444444,31.9169239333333
"580","hCn6LoHCk3",521.5,12,43.4583333333333,"xeK6YEDjkH","Q7GsKHG65j",688.52,18.0833333333333,38.4399692033333,649.51,19.8333333333333,32.89726763
"581","g5re6H7p5B",1197.3,38,31.5078947368421,"xeK6YEDjkH","Q7GsKHG65j",634.239166666667,19.0833333333333,33.4139549333333,614.114166666667,20,31.5635775833333
"582","Kk4NCnWUbf",336.3,8,42.0375,"xeK6YEDjkH","Q7GsKHG65j",885.753333333333,29.0833333333333,30.5390231833333,748.4375,27,27.17996739
"583","uKtOKk2BL5",186.5,5,37.3,"xeK6YEDjkH","Q7GsKHG65j",345.260833333333,11.8333333333333,29.0819475566667,252.901666666667,9.25,27.5540101433333
"584","qCRZx4qmX1",739.1,22,33.5954545454546,"xeK6YEDjkH","Q7GsKHG65j",740.728333333333,28.6666666666667,25.8606782233333,640.2725,26.3888888888889,24.44300301
"585","OhVFTpgSCD",432.1,12,36.0083333333333,"xeK6YEDjkH","Q7GsKHG65j",645.894166666666,20,32.31462874,801.720833333333,26.75,29.9091972333333
"586","6mAf6Rp9N5",626.5,22,28.4772727272727,"xeK6YEDjkH","Q7GsKHG65j",941.908333333333,45.4166666666666,20.7177008566667,714.431666666667,32.25,21.9854358233333
"587","HeFelx3NgU",NA,NA,NA,NA,NA,586.474166666666,26.1666666666667,22.38636222,688.96,32.3333333333333,21.2867863033333
"588","7iBAbH6Nzf",NA,NA,NA,NA,NA,16.7791666666668,1.25000000000001,13.0241666666667,36.705,2.11111111111111,14.5463756633333
"589","RyuP7vpxrL",NA,NA,NA,NA,NA,467.230833333333,32.5833333333333,14.3986067066667,454.703333333333,40.1666666666667,11.36571042
